t	Vt	phi	theta	psi	PN	PE	H	ele	ail	rud	eng	H_cmd
2.170000	30.000010	0.000000	0.987237	0.000000	-1034.900020	0.000000	50.005269	0.993915	0.000000	0.000000	46.279658	50.000000
2.180000	30.000010	0.000000	0.987210	0.000000	-1034.600019	0.000000	50.005282	0.993913	0.000000	0.000000	46.279457	50.000000
2.190000	30.000010	0.000000	0.987183	0.000000	-1034.300019	0.000000	50.005295	0.993911	0.000000	0.000000	46.279257	50.000000
2.205000	30.000010	0.000000	0.987143	0.000000	-1033.850019	0.000000	50.005315	0.993907	0.000000	0.000000	46.278858	50.000000
2.215000	30.000010	0.000000	0.987117	0.000000	-1033.550019	0.000000	50.005327	0.993905	0.000000	0.000000	46.278661	50.000000
2.225000	30.000010	0.000000	0.987090	0.000000	-1033.250019	0.000000	50.005340	0.993903	0.000000	0.000000	46.278464	50.000000
2.235000	30.000010	0.000000	0.987064	0.000000	-1032.950019	0.000000	50.005353	0.993900	0.000000	0.000000	46.278269	50.000000
2.245000	30.000010	0.000000	0.987038	0.000000	-1032.650019	0.000000	50.005365	0.993898	0.000000	0.000000	46.278074	50.000000
2.255000	30.000010	0.000000	0.987012	0.000000	-1032.350019	0.000000	50.005377	0.993896	0.000000	0.000000	46.277880	50.000000
2.265000	30.000011	0.000000	0.986986	0.000000	-1032.050019	0.000000	50.005389	0.993894	0.000000	0.000000	46.277688	50.000000
2.280000	30.000011	0.000000	0.986948	0.000000	-1031.600018	0.000000	50.005407	0.993892	0.000000	0.000000	46.277496	50.000000
2.290000	30.000011	0.000000	0.986922	0.000000	-1031.300018	0.000000	50.005419	0.993889	0.000000	0.000000	46.277305	50.000000
2.300000	30.000011	0.000000	0.986897	0.000000	-1031.000018	0.000000	50.005430	0.993887	0.000000	0.000000	46.277116	50.000000
2.310000	30.000011	0.000000	0.986872	0.000000	-1030.700018	0.000000	50.005442	0.993885	0.000000	0.000000	46.276927	50.000000
2.320000	30.000011	0.000000	0.986847	0.000000	-1030.400018	0.000000	50.005453	0.993882	0.000000	0.000000	46.276740	50.000000
2.330000	30.000011	0.000000	0.986822	0.000000	-1030.100018	0.000000	50.005464	0.993880	0.000000	0.000000	46.276553	50.000000
2.340000	30.000011	0.000000	0.986798	0.000000	-1029.800018	0.000000	50.005475	0.993878	0.000000	0.000000	46.276368	50.000000
2.355000	30.000011	0.000000	0.986761	0.000000	-1029.350018	0.000000	50.005491	0.993873	0.000000	0.000000	46.276000	50.000000
2.365000	30.000011	0.000000	0.986737	0.000000	-1029.050018	0.000000	50.005502	0.993871	0.000000	0.000000	46.275818	50.000000
2.375000	30.000011	0.000000	0.986712	0.000000	-1028.750018	0.000000	50.005512	0.993868	0.000000	0.000000	46.275637	50.000000
2.385000	30.000011	0.000000	0.986688	0.000000	-1028.450017	0.000000	50.005523	0.993866	0.000000	0.000000	46.275457	50.000000
2.395000	30.000011	0.000000	0.986665	0.000000	-1028.150017	0.000000	50.005533	0.993863	0.000000	0.000000	46.275278	50.000000
2.405000	30.000011	0.000000	0.986641	0.000000	-1027.850017	0.000000	50.005543	0.993861	0.000000	0.000000	46.275100	50.000000
2.420000	30.000011	0.000000	0.986606	0.000000	-1027.400017	0.000000	50.005558	0.993859	0.000000	0.000000	46.274923	50.000000
2.430000	30.000011	0.000000	0.986582	0.000000	-1027.100017	0.000000	50.005568	0.993856	0.000000	0.000000	46.274747	50.000000
2.440000	30.000011	0.000000	0.986559	0.000000	-1026.800017	0.000000	50.005577	0.993854	0.000000	0.000000	46.274572	50.000000
2.450000	30.000011	0.000000	0.986536	0.000000	-1026.500017	0.000000	50.005587	0.993851	0.000000	0.000000	46.274398	50.000000
2.460000	30.000011	0.000000	0.986513	0.000000	-1026.200017	0.000000	50.005596	0.993849	0.000000	0.000000	46.274226	50.000000
2.470000	30.000011	0.000000	0.986490	0.000000	-1025.900017	0.000000	50.005605	0.993846	0.000000	0.000000	46.274054	50.000000
2.485000	30.000011	0.000000	0.986457	0.000000	-1025.450016	0.000000	50.005619	0.993841	0.000000	0.000000	46.273715	50.000000
2.495000	30.000011	0.000000	0.986434	0.000000	-1025.150016	0.000000	50.005628	0.993839	0.000000	0.000000	46.273546	50.000000
2.505000	30.000011	0.000000	0.986412	0.000000	-1024.850016	0.000000	50.005637	0.993836	0.000000	0.000000	46.273379	50.000000
2.515000	30.000011	0.000000	0.986390	0.000000	-1024.550016	0.000000	50.005645	0.993834	0.000000	0.000000	46.273213	50.000000
2.525000	30.000011	0.000000	0.986368	0.000000	-1024.250016	0.000000	50.005654	0.993831	0.000000	0.000000	46.273048	50.000000
2.535000	30.000011	0.000000	0.986346	0.000000	-1023.950016	0.000000	50.005662	0.993829	0.000000	0.000000	46.272884	50.000000
2.545000	30.000011	0.000000	0.986325	0.000000	-1023.650016	0.000000	50.005670	0.993826	0.000000	0.000000	46.272722	50.000000
2.560000	30.000011	0.000000	0.986293	0.000000	-1023.200016	0.000000	50.005683	0.993824	0.000000	0.000000	46.272560	50.000000
2.570000	30.000011	0.000000	0.986271	0.000000	-1022.900016	0.000000	50.005690	0.993821	0.000000	0.000000	46.272399	50.000000
2.580000	30.000011	0.000000	0.986250	0.000000	-1022.600015	0.000000	50.005698	0.993819	0.000000	0.000000	46.272240	50.000000
2.590000	30.000011	0.000000	0.986230	0.000000	-1022.300015	0.000000	50.005706	0.993816	0.000000	0.000000	46.272082	50.000000
2.600000	30.000011	0.000000	0.986209	0.000000	-1022.000015	0.000000	50.005714	0.993814	0.000000	0.000000	46.271924	50.000000
2.610000	30.000011	0.000000	0.986188	0.000000	-1021.700015	0.000000	50.005721	0.993811	0.000000	0.000000	46.271768	50.000000
2.620000	30.000011	0.000000	0.986168	0.000000	-1021.400015	0.000000	50.005728	0.993808	0.000000	0.000000	46.271613	50.000000
2.635000	30.000011	0.000000	0.986137	0.000000	-1020.950015	0.000000	50.005739	0.993803	0.000000	0.000000	46.271306	50.000000
2.645000	30.000011	0.000000	0.986117	0.000000	-1020.650015	0.000000	50.005746	0.993801	0.000000	0.000000	46.271155	50.000000
2.655000	30.000011	0.000000	0.986097	0.000000	-1020.350015	0.000000	50.005753	0.993798	0.000000	0.000000	46.271004	50.000000
2.665000	30.000011	0.000000	0.986078	0.000000	-1020.050015	0.000000	50.005760	0.993796	0.000000	0.000000	46.270854	50.000000
2.675000	30.000011	0.000000	0.986058	0.000000	-1019.750014	0.000000	50.005767	0.993793	0.000000	0.000000	46.270706	50.000000
2.685000	30.000011	0.000000	0.986038	0.000000	-1019.450014	0.000000	50.005773	0.993791	0.000000	0.000000	46.270559	50.000000
2.700000	30.000011	0.000000	0.986009	0.000000	-1019.000014	0.000000	50.005783	0.993788	0.000000	0.000000	46.270412	50.000000
2.710000	30.000011	0.000000	0.985990	0.000000	-1018.700014	0.000000	50.005789	0.993786	0.000000	0.000000	46.270267	50.000000
2.720000	30.000011	0.000000	0.985971	0.000000	-1018.400014	0.000000	50.005795	0.993783	0.000000	0.000000	46.270123	50.000000
2.730000	30.000011	0.000000	0.985953	0.000000	-1018.100014	0.000000	50.005801	0.993780	0.000000	0.000000	46.269980	50.000000
2.740000	30.000011	0.000000	0.985934	0.000000	-1017.800014	0.000000	50.005807	0.993778	0.000000	0.000000	46.269838	50.000000
2.750000	30.000011	0.000000	0.985915	0.000000	-1017.500014	0.000000	50.005813	0.993775	0.000000	0.000000	46.269697	50.000000
2.760000	30.000011	0.000000	0.985897	0.000000	-1017.200014	0.000000	50.005819	0.993773	0.000000	0.000000	46.269558	50.000000
2.770000	30.000011	0.000000	0.985879	0.000000	-1016.900014	0.000000	50.005824	0.993770	0.000000	0.000000	46.269419	50.000000
2.785000	30.000011	0.000000	0.985852	0.000000	-1016.450013	0.000000	50.005833	0.993765	0.000000	0.000000	46.269145	50.000000
2.795000	30.000011	0.000000	0.985834	0.000000	-1016.150013	0.000000	50.005838	0.993763	0.000000	0.000000	46.269009	50.000000
2.805000	30.000011	0.000000	0.985816	0.000000	-1015.850013	0.000000	50.005843	0.993760	0.000000	0.000000	46.268875	50.000000
2.815000	30.000011	0.000000	0.985799	0.000000	-1015.550013	0.000000	50.005848	0.993758	0.000000	0.000000	46.268742	50.000000
2.825000	30.000011	0.000000	0.985781	0.000000	-1015.250013	0.000000	50.005854	0.993755	0.000000	0.000000	46.268609	50.000000
2.835000	30.000010	0.000000	0.985764	0.000000	-1014.950013	0.000000	50.005858	0.993753	0.000000	0.000000	46.268478	50.000000
2.845000	30.000010	0.000000	0.985747	0.000000	-1014.650013	0.000000	50.005863	0.993750	0.000000	0.000000	46.268348	50.000000
2.860000	30.000010	0.000000	0.985721	0.000000	-1014.200013	0.000000	50.005870	0.993748	0.000000	0.000000	46.268219	50.000000
2.870000	30.000010	0.000000	0.985705	0.000000	-1013.900013	0.000000	50.005875	0.993745	0.000000	0.000000	46.268091	50.000000
2.880000	30.000010	0.000000	0.985688	0.000000	-1013.600012	0.000000	50.005879	0.993743	0.000000	0.000000	46.267964	50.000000
2.890000	30.000010	0.000000	0.985671	0.000000	-1013.300012	0.000000	50.005884	0.993740	0.000000	0.000000	46.267838	50.000000
2.900000	30.000010	0.000000	0.985655	0.000000	-1013.000012	0.000000	50.005888	0.993738	0.000000	0.000000	46.267714	50.000000
2.910000	30.000010	0.000000	0.985639	0.000000	-1012.700012	0.000000	50.005892	0.993735	0.000000	0.000000	46.267590	50.000000
2.920000	30.000010	0.000000	0.985623	0.000000	-1012.400012	0.000000	50.005896	0.993733	0.000000	0.000000	46.267467	50.000000
2.930000	30.000010	0.000000	0.985607	0.000000	-1012.100012	0.000000	50.005900	0.993730	0.000000	0.000000	46.267345	50.000000
2.945000	30.000010	0.000000	0.985583	0.000000	-1011.650012	0.000000	50.005906	0.993725	0.000000	0.000000	46.267105	50.000000
2.955000	30.000010	0.000000	0.985568	0.000000	-1011.350012	0.000000	50.005910	0.993723	0.000000	0.000000	46.266986	50.000000
2.965000	30.000010	0.000000	0.985552	0.000000	-1011.050012	0.000000	50.005914	0.993721	0.000000	0.000000	46.266869	50.000000
2.975000	30.000010	0.000000	0.985537	0.000000	-1010.750012	0.000000	50.005917	0.993718	0.000000	0.000000	46.266752	50.000000
2.985000	30.000010	0.000000	0.985522	0.000000	-1010.450011	0.000000	50.005921	0.993716	0.000000	0.000000	46.266636	50.000000
2.995000	30.000010	0.000000	0.985507	0.000000	-1010.150011	0.000000	50.005924	0.993713	0.000000	0.000000	46.266522	50.000000
3.005000	30.000010	0.000000	0.985492	0.000000	-1009.850011	0.000000	50.005927	0.993711	0.000000	0.000000	46.266408	50.000000
3.020000	30.000010	0.000000	0.985470	0.000000	-1009.400011	0.000000	50.005932	0.993708	0.000000	0.000000	46.266296	50.000000
3.030000	30.000010	0.000000	0.985455	0.000000	-1009.100011	0.000000	50.005935	0.993706	0.000000	0.000000	46.266184	50.000000
3.040000	30.000010	0.000000	0.985440	0.000000	-1008.800011	0.000000	50.005938	0.993704	0.000000	0.000000	46.266074	50.000000
3.050000	30.000010	0.000000	0.985426	0.000000	-1008.500011	0.000000	50.005941	0.993701	0.000000	0.000000	46.265964	50.000000
3.060000	30.000010	0.000000	0.985412	0.000000	-1008.200011	0.000000	50.005944	0.993699	0.000000	0.000000	46.265856	50.000000
3.070000	30.000010	0.000000	0.985398	0.000000	-1007.900011	0.000000	50.005947	0.993697	0.000000	0.000000	46.265748	50.000000
3.080000	30.000010	0.000000	0.985384	0.000000	-1007.600011	0.000000	50.005949	0.993694	0.000000	0.000000	46.265641	50.000000
3.090000	30.000010	0.000000	0.985370	0.000000	-1007.300010	0.000000	50.005952	0.993692	0.000000	0.000000	46.265536	50.000000
3.100000	30.000010	0.000000	0.985357	0.000000	-1007.000010	0.000000	50.005954	0.993690	0.000000	0.000000	46.265431	50.000000
3.110000	30.000010	0.000000	0.985343	0.000000	-1006.700010	0.000000	50.005957	0.993687	0.000000	0.000000	46.265327	50.000000
3.125000	30.000009	0.000000	0.985323	0.000000	-1006.250010	0.000000	50.005960	0.993683	0.000000	0.000000	46.265123	50.000000
3.135000	30.000009	0.000000	0.985310	0.000000	-1005.950010	0.000000	50.005962	0.993680	0.000000	0.000000	46.265022	50.000000
3.145000	30.000009	0.000000	0.985297	0.000000	-1005.650010	0.000000	50.005964	0.993678	0.000000	0.000000	46.264922	50.000000
3.155000	30.000009	0.000000	0.985284	0.000000	-1005.350010	0.000000	50.005966	0.993676	0.000000	0.000000	46.264823	50.000000
3.165000	30.000009	0.000000	0.985271	0.000000	-1005.050010	0.000000	50.005968	0.993674	0.000000	0.000000	46.264725	50.000000
3.175000	30.000009	0.000000	0.985258	0.000000	-1004.750010	0.000000	50.005970	0.993671	0.000000	0.000000	46.264628	50.000000
3.185000	30.000009	0.000000	0.985246	0.000000	-1004.450010	0.000000	50.005972	0.993669	0.000000	0.000000	46.264532	50.000000
3.195000	30.000009	0.000000	0.985233	0.000000	-1004.150010	0.000000	50.005974	0.993667	0.000000	0.000000	46.264436	50.000000
3.205000	30.000009	0.000000	0.985221	0.000000	-1003.850009	0.000000	50.005975	0.993665	0.000000	0.000000	46.264342	50.000000
3.220000	30.000009	0.000000	0.985202	0.000000	-1003.400009	0.000000	50.005978	0.993662	0.000000	0.000000	46.264249	50.000000
3.230000	30.000009	0.000000	0.985190	0.000000	-1003.100009	0.000000	50.005979	0.993660	0.000000	0.000000	46.264156	50.000000
3.240000	30.000009	0.000000	0.985178	0.000000	-1002.800009	0.000000	50.005980	0.993658	0.000000	0.000000	46.264065	50.000000
3.250000	30.000009	0.000000	0.985167	0.000000	-1002.500009	0.000000	50.005982	0.993656	0.000000	0.000000	46.263974	50.000000
3.260000	30.000009	0.000000	0.985155	0.000000	-1002.200009	0.000000	50.005983	0.993654	0.000000	0.000000	46.263884	50.000000
3.270000	30.000009	0.000000	0.985143	0.000000	-1001.900009	0.000000	50.005984	0.993652	0.000000	0.000000	46.263795	50.000000
3.280000	30.000009	0.000000	0.985132	0.000000	-1001.600009	0.000000	50.005985	0.993649	0.000000	0.000000	46.263707	50.000000
3.295000	30.000009	0.000000	0.985115	0.000000	-1001.150009	0.000000	50.005987	0.993645	0.000000	0.000000	46.263534	50.000000
3.300000	30.000009	0.000000	0.985109	0.000000	-1001.000009	0.000000	50.005987	0.993645	0.000000	0.000000	46.263534	50.000000
3.315000	30.000009	0.000000	0.985093	0.000000	-1000.550009	0.000000	50.005988	0.993641	0.000000	0.000000	46.263364	50.000000
3.325000	30.000009	0.000000	0.985082	0.000000	-1000.250008	0.000000	50.005989	0.993639	0.000000	0.000000	46.263280	50.000000
3.335000	30.000009	0.000000	0.985071	0.000000	-999.950008	0.000000	50.005990	0.993637	0.000000	0.000000	46.263197	50.000000
3.345000	30.000009	0.000000	0.985060	0.000000	-999.650008	0.000000	50.005991	0.993635	0.000000	0.000000	46.263115	50.000000
3.355000	30.000008	0.000000	0.985050	0.000000	-999.350008	0.000000	50.005991	0.993633	0.000000	0.000000	46.263034	50.000000
3.365000	30.000008	0.000000	0.985039	0.000000	-999.050008	0.000000	50.005992	0.993631	0.000000	0.000000	46.262954	50.000000
3.375000	30.000008	0.000000	0.985029	0.000000	-998.750008	0.000000	50.005992	0.993629	0.000000	0.000000	46.262875	50.000000
3.385000	30.000008	0.000000	0.985019	0.000000	-998.450008	0.000000	50.005992	0.993627	0.000000	0.000000	46.262796	50.000000
3.395000	30.000008	0.000000	0.985008	0.000000	-998.150008	0.000000	50.005993	0.993625	0.000000	0.000000	46.262718	50.000000
3.410000	30.000008	0.000000	0.984993	0.000000	-997.700008	0.000000	50.005993	0.993623	0.000000	0.000000	46.262641	50.000000
3.420000	30.000008	0.000000	0.984984	0.000000	-997.400008	0.000000	50.005993	0.993621	0.000000	0.000000	46.262565	50.000000
3.430000	30.000008	0.000000	0.984974	0.000000	-997.100008	0.000000	50.005993	0.993619	0.000000	0.000000	46.262490	50.000000
3.440000	30.000008	0.000000	0.984964	0.000000	-996.800008	0.000000	50.005993	0.993617	0.000000	0.000000	46.262415	50.000000
3.450000	30.000008	0.000000	0.984955	0.000000	-996.500008	0.000000	50.005993	0.993615	0.000000	0.000000	46.262341	50.000000
3.460000	30.000008	0.000000	0.984945	0.000000	-996.200007	0.000000	50.005993	0.993613	0.000000	0.000000	46.262268	50.000000
3.475000	30.000008	0.000000	0.984931	0.000000	-995.750007	0.000000	50.005993	0.993609	0.000000	0.000000	46.262125	50.000000
3.485000	30.000008	0.000000	0.984922	0.000000	-995.450007	0.000000	50.005993	0.993607	0.000000	0.000000	46.262054	50.000000
3.495000	30.000008	0.000000	0.984913	0.000000	-995.150007	0.000000	50.005993	0.993605	0.000000	0.000000	46.261984	50.000000
3.505000	30.000008	0.000000	0.984904	0.000000	-994.850007	0.000000	50.005992	0.993603	0.000000	0.000000	46.261915	50.000000
3.515000	30.000008	0.000000	0.984895	0.000000	-994.550007	0.000000	50.005992	0.993601	0.000000	0.000000	46.261847	50.000000
3.525000	30.000008	0.000000	0.984886	0.000000	-994.250007	0.000000	50.005991	0.993599	0.000000	0.000000	46.261779	50.000000
3.535000	30.000008	0.000000	0.984877	0.000000	-993.950007	0.000000	50.005991	0.993598	0.000000	0.000000	46.261713	50.000000
3.545000	30.000008	0.000000	0.984869	0.000000	-993.650007	0.000000	50.005990	0.993596	0.000000	0.000000	46.261647	50.000000
3.560000	30.000008	0.000000	0.984856	0.000000	-993.200007	0.000000	50.005989	0.993594	0.000000	0.000000	46.261581	50.000000
3.570000	30.000007	0.000000	0.984848	0.000000	-992.900007	0.000000	50.005989	0.993592	0.000000	0.000000	46.261517	50.000000
3.580000	30.000007	0.000000	0.984839	0.000000	-992.600007	0.000000	50.005988	0.993590	0.000000	0.000000	46.261453	50.000000
3.590000	30.000007	0.000000	0.984831	0.000000	-992.300007	0.000000	50.005987	0.993589	0.000000	0.000000	46.261390	50.000000
3.600000	30.000007	0.000000	0.984823	0.000000	-992.000006	0.000000	50.005986	0.993587	0.000000	0.000000	46.261327	50.000000
3.610000	30.000007	0.000000	0.984815	0.000000	-991.700006	0.000000	50.005985	0.993585	0.000000	0.000000	46.261266	50.000000
3.620000	30.000007	0.000000	0.984807	0.000000	-991.400006	0.000000	50.005984	0.993583	0.000000	0.000000	46.261205	50.000000
3.630000	30.000007	0.000000	0.984799	0.000000	-991.100006	0.000000	50.005983	0.993582	0.000000	0.000000	46.261144	50.000000
3.645000	30.000007	0.000000	0.984788	0.000000	-990.650006	0.000000	50.005982	0.993578	0.000000	0.000000	46.261026	50.000000
3.655000	30.000007	0.000000	0.984780	0.000000	-990.350006	0.000000	50.005981	0.993576	0.000000	0.000000	46.260968	50.000000
3.665000	30.000007	0.000000	0.984773	0.000000	-990.050006	0.000000	50.005979	0.993575	0.000000	0.000000	46.260910	50.000000
3.675000	30.000007	0.000000	0.984766	0.000000	-989.750006	0.000000	50.005978	0.993573	0.000000	0.000000	46.260853	50.000000
3.685000	30.000007	0.000000	0.984758	0.000000	-989.450006	0.000000	50.005977	0.993571	0.000000	0.000000	46.260797	50.000000
3.695000	30.000007	0.000000	0.984751	0.000000	-989.150006	0.000000	50.005976	0.993570	0.000000	0.000000	46.260742	50.000000
3.705000	30.000007	0.000000	0.984744	0.000000	-988.850006	0.000000	50.005974	0.993568	0.000000	0.000000	46.260687	50.000000
3.715000	30.000007	0.000000	0.984737	0.000000	-988.550006	0.000000	50.005973	0.993566	0.000000	0.000000	46.260633	50.000000
3.725000	30.000007	0.000000	0.984730	0.000000	-988.250006	0.000000	50.005971	0.993565	0.000000	0.000000	46.260579	50.000000
3.735000	30.000007	0.000000	0.984723	0.000000	-987.950006	0.000000	50.005970	0.993563	0.000000	0.000000	46.260526	50.000000
3.745000	30.000007	0.000000	0.984716	0.000000	-987.650006	0.000000	50.005968	0.993562	0.000000	0.000000	46.260474	50.000000
3.755000	30.000007	0.000000	0.984710	0.000000	-987.350005	0.000000	50.005967	0.993560	0.000000	0.000000	46.260423	50.000000
3.770000	30.000007	0.000000	0.984700	0.000000	-986.900005	0.000000	50.005964	0.993558	0.000000	0.000000	46.260372	50.000000
3.780000	30.000006	0.000000	0.984693	0.000000	-986.600005	0.000000	50.005962	0.993557	0.000000	0.000000	46.260321	50.000000
3.790000	30.000006	0.000000	0.984687	0.000000	-986.300005	0.000000	50.005961	0.993555	0.000000	0.000000	46.260272	50.000000
3.800000	30.000006	0.000000	0.984680	0.000000	-986.000005	0.000000	50.005959	0.993554	0.000000	0.000000	46.260222	50.000000
3.810000	30.000006	0.000000	0.984674	0.000000	-985.700005	0.000000	50.005957	0.993552	0.000000	0.000000	46.260174	50.000000
